,Tweet_ID,Tweet_Text,Emojis
2496,1393706757755596802,"How much Bitcoin did Elon Musk personally (NOT Tesla) own before he announced Tesla would accept it as payment?  Did Elon Musk short Bitcoin before announcing Tesla would no longer accept it as payment?  Unless a regulator looks into it, we'll likely never know.",:wink: :smile: :thumbsup: :stuck_out_tongue_winking_eye: :confused:
2497,1393706257010286592,"Dam you Elon, you're slowing down my path to gains. We're still on track to #Bitcoin $100K, #Ethereum $10K, #XRP $10, #Chainlink $100, #Vechain $1",:wink: :stuck_out_tongue_winking_eye: :thumbsup: :smile: :rage:
2498,1393704462699671552,Can I PLEASE get on the Starlink Internet experimental list or whatever?!! Please!!!!! Help!!! @elonmusk @SpaceX,
2499,1393704391815933955,"Dear @elonmusk &amp; @SpaceX... My name is Blake &amp; I will soon be getting married. I live in Oklahoma located specifically “In the middle of no where” &amp; I’m afraid when my fiancé, Gwen, realizes that I have ZERO internet it could be a deal breaker!",:wink: :thumbsup: :stuck_out_tongue_winking_eye: :smile: :joy:
2500,1393703617048285184,"@SpaceX @elonmusk The Mars is yours, the world is ours, i hope we are dealing ! https://t.co/zqtSAMDKwy",
2501,1393703370511175680,"fact that there’s a roadside assistance team trailing Waymo cars ready to respond if anything goes wrong says a lot about why they haven’t expanded more  margins must be horrible  idea was to eliminate the driver. Instead they added two drivers, and a whole other car @elonmusk",:wink: :thumbsup: :rage: :angry: :stuck_out_tongue_winking_eye:
2502,1393702766099550212,@SpaceX @elonmusk (Shiba Inu) will be better than Dogecoin https://t.co/w9ybXzzTL5,
2503,1393702608611667968,@SpaceX Elon how much carbon emission is that releasing? More than Bitcoin,
2504,1393702268076273667,ELON to the MOON!  Easy to enter   1) Follow  2) Retweet  3) Add 3 friends that hold crypto.   Good luck!   #NFT #NFTs #graffitomania #NFTGiveaway #nftcollector #nftart #NFTartist #Cryptopunk #Crypto #cryptoart #NFTcollectibles #NFTsale #DeFi #HODL https://t.co/xgBhEovsEH,:thumbsup: :wink: :clap: :sunglasses: :pray:
2505,1393701539697602561,Who believes that Elon Musk didn't know how much energy it took to mine bitcoin? He's messing with the markets for his gain and his amusement.,:rage: :wink: :angry: :joy: :smirk:
2506,1393697700915421185,WATCH: Billionaire and cryptocurrency aficionado Elon Musk asked his 54 million followers on Twitter ‘Do you want Tesla to accept Doge?’ https://t.co/A62zOMSpmX https://t.co/wW8uLY4MFe,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :rage: :joy:
2507,1393696494356770817,Any due diligence AT ALL by this clown?   I’d be very surprised if Elon stays out of jail. Just the crimes he’s already accused of would put him there. And he seems to *want* to end up like John McAfee https://t.co/O0tUg3e1P4,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :rage: :angry:
2508,1393692939088506883,.@elonmusk received a phone call.  🍻😂 https://t.co/K2osDWmcpW,:thumbsup: :wink: :stuck_out_tongue_winking_eye: :joy: :smile:
2509,1393692803801169920,Waiting for @elonmusk's 🤣🤣,
2510,1393692751234048003,"I think we have proven Elon to be an idiot and Bitcoin mining is the best use of energy. Maybe we can return to the regularly scheduled program of fighting central Banks and dunking on LeGarde, fat fuck, and Powell.",:thumbsup: :wink: :stuck_out_tongue_winking_eye: :rage: :smile:
2511,1393692562150633481,"100$ in #airdog TOKENS GIVEAWAY!  I will give away 100$ worth of $Airdog tokens. To participate you need to comment, like and retweet this post!  Announcing Winner at Monday 18:00 UTC.  #btc    ##elon #elonmusk #doge $shib  #dogecoin #Dogecoinarmy #SAFEMOON #dogefather #Binance https://t.co/Nf0v1QyMq9",:thumbsup: :wink: :sparkles: :smile: :muscle:
2512,1393691153724235781,"@mcuban DOGE is a joke. A meme token. Yet, guys like Marc and Elon are pushing it non-stop, and when they are presented with a real project they say “I’m rooting for you”. What should we make of this?",
2513,1393690957015511045,@DatHandsomeJerk @Tesla Yep. I do everything Elon says,
2514,1393690828242137089,I was at the balcony with my mom while its lockdown and i saw these two white things flying and it looks like 2 angels playing who agrees? @NASA @elonmusk @SpaceX ? https://t.co/hpqgBP2J9u,:eyes: :wink: :smiling_imp: :notes: :smile:
2515,1393690739280916482,"What if Dogecoin is backed by US Government , putting @elonmusk infront as China  has highest holding of bitcoin",:wink: :thumbsup: :stuck_out_tongue_winking_eye: :smile: :rage:
2516,1393690454672224258,@HalloFeld This is a pro Elon treat - he’s welcome to submit proposals to our team and we will carefully consider them,
2517,1393687876144148493,"As lead developer at Doge, I have to say that Elon has never contacted any of us.   We have a development system that we refer to as ossified preserved statefullness.  If Elon wants to submit a DIP (DOGE Improvement Proposal) he’s welcome to - but we like the protocol how it is.",:wink: :stuck_out_tongue_winking_eye: :thumbsup: :joy: :rage:
2518,1393684424651325441,Elon Musk is helping our entire #crypto industry grow and gain adoption.   It’s not just a DOGE thing.,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :smile: :rage:
2519,1393681480430198784,It’s amazing how good Autopilot is now @elonmusk,:wink: :stuck_out_tongue_winking_eye: :thumbsup: :smile: :grimacing:
2520,1393680699291492354,@elonmusk  I'm waiting for you on my Telegram Channel. We'll chat a little.😉,:wink: :pray: :heart: :stuck_out_tongue_winking_eye: :thumbsup:
2521,1393679824925900804,Ok frogs. What’s the hottest dog/Elon/ass/pussy/yourmomma coin at the moment? I haven’t been invested in a single one. I’d love to get scammed with y’all.  Let’s go 👇,:wink: :sunglasses: :stuck_out_tongue_winking_eye: :thumbsup: :eyes:
2522,1393679769506656265,My $TSLA Model Y delivery date just got pushed back another 2-3 weeks today. Demand must be absolutely insane. Anyone know of any ways to help expedite an order? Is it even possible? I need help from @elonmusk.,
2523,1393679579567558664,"Omg, but @elonmusk I was told it’s for the people 🚀 #astromicalgreed   On the other hand, greed brought us many inventions. It’s a philosophical question if we habe the right to rob other planets of their treasuries after doing it to our earth 🌍   #spacemining https://t.co/6ChI290a53",
2524,1393678156477997060,"@SinoCrypto @MartyBent The sooner you understand that this guy is more important than Elon Musk, the sooner you understand Bitcoin. https://t.co/l2f5sph7PL",
2525,1393676992113938432,Elon Musk &amp; Tesla opened the pandoras box on sustainable &amp; environmentally friendly cryptos &amp; it’s not going back.  $XRP $XDC etc,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :smile: :smirk:
2526,1393675648820985857,"My OG @Tesla Roadster won Best Domestic prize at a car show today. Most had never seen one in person. Without Roadster there would've been no Tesla Model S, X, 3, or Y. It was the first stage of @elonmusk S3XY master plan. @TeslaOwnersWW @DelValTesla @christe25545867 https://t.co/eX3uM8Yyjd",
2527,1393673393397014536,"Always fun to keep an eye on what the narrative was at the time. Right now, the retail investor narrative is clear, ""Don't buy Bitcoin because Elon Musk and Jack Dorsey aren't because it's bad for the environment"".",
2528,1393673306159656967,So that's why Elon is so obsessed with Mars.. https://t.co/7jQdnr3VST,:thumbsup: :wink: :stuck_out_tongue_winking_eye: :smile: :angry:
2529,1393671573383655426,"Leaving this hear to revisit it later:  Bitcoin = $48,300.  Three days ago, Elon Musk said he won't accept Bitcoin for Tesla vehicles.  Yesterday, Jack Dorsey said Square won't be buying Bitcoin any longer.  Months of euphoric narratives, then, sudden climate change shift.",
2530,1393669196052041737,Twitter is going to go into maintenance mode once Elon makes it official that Tesla will accept DOGE as payment.,:wink: :stuck_out_tongue_winking_eye: :thumbsup: :smile: :joy:
2531,1393665561389780992,"@VinSun13 @Billy21256485 @elonmusk @hempacco @sandropiancone1 You got that right Vin. Maybe @elonmusk will join the Unicorn Ride with us? I'll send him some samples. The Delta 8 will rocket him to the moon, or, in his case, to Mars!   #MoneySmart #Finance #Business",
2532,1393665461674381313,did elon kill eth and btc,:joy: :sunglasses: :wink: :skull: :confused:
2533,1393662319754891271,"Mark Cuban glorifying Doge (that has little to no utility) and making it sound like you can’t use ADA for anything.   The guy bought doge cheap af, decided to accept it, got his bros to accept it, riding it on Elon’s hype, trying to pump the price. Enough already 🙇🏻‍♀️",:wink: :thumbsup: :stuck_out_tongue_winking_eye: :rage: :angry:
2534,1393657155044130817,I can’t tell if @michael_saylor is referring to @elonmusk or @billmaher here.  The planet needs #Bitcoin 🙏 https://t.co/O0xNG1e5qz,:wink: :thumbsup: :joy: :smiling_imp: :heart:
2535,1393656658593603584,🌃 NYC in the not too distant future. Bad guys beware. @elonmusk (📸: @teslalovers_official on IG) https://t.co/2fzoR6s9IP,:thumbsup: :wink: :sunglasses: :stuck_out_tongue_winking_eye: :smile:
2536,1393653787848499204,"Am I the only one that has noticed there have been multiple news pieces that would adversely affect bitcoin and crypto market that ALL happened at once?  Elon Tweet, India news, etc..  Almost like a campaign to attempt to suppress the price.  The Elon tweet is still odd to me.",:wink: :thumbsup: :stuck_out_tongue_winking_eye: :confused: :rage:
2537,1393653776897171457,"While Elon Musk is crapping his Depends 💩 I'm smash buying #Bitcoin. @elonmusk   The Parabolic Guy just bought 8 BTC @ $47,355 each. https://t.co/k8hmM1Ne6N",
2538,1393652819157082112,$120 to one person in 24 hours  Retweet &amp; follow @shikokuCCU &amp; join telegram https://t.co/TBpzjNCsgo  Website: https://t.co/1LxM1jLV32  $SHIK #DOGE $DOGE #DogeCoin #DogeCoins #DogeCoinTo1Dollar #DogeArmy $HOGE $SHIB $ELON $AKITA,:thumbsup: :wink: :smile: :blush: :facepunch:
2539,1393652022696718339,Hey @elonmusk &amp; @mcuban you should help out some amazing teachers amazon wish lists!,:thumbsup: :smile: :blush: :wink: :pray:
2540,1393651720933318662,@PPathole @elonmusk Someone please explain to me why we NEED to be multi-planetary. So Elon cane make more money? No thanks,
2541,1393651168681676801,"1/ SOME THOUGHTS on #stablecoins &amp; the #crypto selloff, which are probably connected.   HUGE news last week &amp; it matters far more than @elonmusk or @binance news. A long thread 👇: https://t.co/itRfCfY1d3",:wink: :thumbsup: :stuck_out_tongue_winking_eye: :rage: :confused:
2542,1393651157487308800,I have no idea why people like this guy. I never could stand him.   Elon Musk Calls for Carbon Tax https://t.co/YiNJpxryXN via @BreitbartNews,:wink: :stuck_out_tongue_winking_eye: :thumbsup: :joy: :confused:
2543,1393647873779240965,i will never forgive elon musk,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :rage: :angry:
2544,1393647396706557952,"A funny thing for Elon Musk to do would be:  1. Tesla buys Bitcoin 2. Tesla says Bitcoin is good 3. Bitcoin's price goes up 4. Tesla sells some Bitcoin, makes a profit 5. Musk tweets that the Bitcoin price is too high 6. Bitcoin prices go down 7. Repeat https://t.co/dNz0FmYDod",:wink: :thumbsup: :confused: :rage: :angry:
2545,1393647222663913473,People thinking Elon single handedly crashed #Bitcoin will never make it  $BTC was looking like shit since it broke down and lost several supports 4 weeks ago  The average person always needs a narrative to accept price action,:wink: :joy: :thumbsup: :stuck_out_tongue_winking_eye: :smile:
2546,1393647046146494465,what's the verdict on @elonmusk   do we love him or hate him?,:wink: :stuck_out_tongue_winking_eye: :thumbsup: :rage: :angry:
2547,1393646576925515779,@APompliano Elon thinks Bitcoin is a energy waste well I think his cars are crashing on autopilot,
2548,1393645125738303489,If you don’t think @elonmusk is  Satoshi Nakamoto by now U crazy,:thumbsup: :wink: :stuck_out_tongue_winking_eye: :smile: :joy:
2549,1393644533687230467,Tesla and SpaceX CEO Elon Musk has called for a new carbon tax. https://t.co/jtz90pwR8P,:wink: :stuck_out_tongue_winking_eye: :thumbsup: :rage: :angry:
2550,1393642540373614599,"Does @elonmusk think his Tesla cars aren’t powered by the same shit BTC is? With his logic, Tesla should stop selling cars altogether or perhaps sell gasoline powered cars, since it’s less toxic than coal $TSLA",:wink: :thumbsup: :stuck_out_tongue_winking_eye: :rage: :joy:
2551,1393642474900492298,"Did you miss this? Mark Cuban goes against Elon Musk’s tweet, saying that BTC replacing gold and banks will be good for society and the environment.  https://t.co/1zdIyqivjH",:wink: :thumbsup: :stuck_out_tongue_winking_eye: :confused: :rage:
2552,1393641974528421890,"It will now seem irresponsible for companies to invest in BTC, ETH because of the Elon Musk statement.   They will have to consider future backlash from investing in cryptos having a bad impact on the environment.   I expect mentions of sustainable cryptos in a while...",:wink: :stuck_out_tongue_winking_eye: :thumbsup: :confused: :grimacing:
2553,1393638974745239554,$60 to one person in 9 hours  Retweet &amp; follow @gains888 &amp; 1. Goes to https://t.co/At5W4CRexr 2. Search Froge Finance (FROGE)  3. Tap the ⭐️  4. Post proof  $FROGE ecodefi available on #Pancakeswap tonight!!  #ETHEREUM #DOGE $ELON #BNB $SHIB #SHIBA #SAFEMOON $DOGE,:thumbsup: :wink: :smile: :blush: :v:
2554,1393638876716015623,$60 to one person in 9 hours  Retweet &amp; follow @simoxiz007 &amp; 1. Goes to https://t.co/At5W4CRexr 2. Search Froge Finance (FROGE)  3. Tap the ⭐️  4. Post proof   $FROGE ecodefi available on #Pancakeswap tonight!!  #ETHEREUM #DOGE $ELON #BNB $SHIB #SHIBA #SAFEMOON $DOGE,:thumbsup: :wink: :smile: :blush: :v:
2555,1393638782985932800,Spotted: Refresh Model S in the Marin Headlands while leaving the @teslaownersSV &amp; @TeslaOwnersNBay event just now! #Tesla #ModelSRefresh #Plaid @omg_tesla @elonmusk https://t.co/Q0hzycpLCy,:wink: :stuck_out_tongue_winking_eye: :thumbsup: :smile: :confused:
2556,1393638721870864385,(1) 🐕🏆💃🕺 TIKTOK COMPETITION TIME 💃🕺🏆 🐕  OUR BIGGEST COMPETITION YET A MASSIVE $6000 WORTH OF PRIZES  $SHIB $DOGE $ELON $KISHU $HOKK #doge #DogeCoinTo1Dollar #DogeCoins #DogecoinToTheMoon #SAFEMOONARMY #safemoon https://t.co/CH5Fjeivit,:sunglasses: :smiling_imp: :muscle: :sparkles: :thumbsup:
2557,1393638264825778176,Did any of the Tesla engineers send Elon a strongly worded email about how hard they worked on the BTC pay server integration for him to turn all their work to shit a few weeks later?,:wink: :stuck_out_tongue_winking_eye: :neutral_face: :thumbsup: :joy:
2558,1393637303109750784,"WATCH: Elon Musk asked his followers on Twitter ‘Do you want Tesla to accept Doge?’ The question comes days after he called dogecoin a ‘hustle,’ which sent the meme-inspired cryptocurrency’s price reeling after a 700% rally in a month https://t.co/A62zOMSpmX https://t.co/rtDsObu5JB",:wink: :stuck_out_tongue_winking_eye: :thumbsup: :angry: :rage:
2559,1393636254143717377,"_ ARE YOU STILL BLAMING @elonmusk FOR THE CORRECTION? Or are you still blaming @JoeBiden?Because,this is just a continuation of what has started on the 14th April. If you would focus on the High Time Frames,you would see the storm coming,like I do. Easier to blame others isnt it? https://t.co/RZCuzB48Ct",:wink: :stuck_out_tongue_winking_eye: :thumbsup: :rage: :smile:
2560,1393632003136884742,"Elon Musk is singlehandedly making a meme out of Crypto with what he is doing, what's his end goal?  His credibility falls with every tweet now.",:wink: :confused: :stuck_out_tongue_winking_eye: :joy: :thumbsup:
2561,1393631137671561220,Did Elon's opinion on #Bitcoin change yours?,:wink: :stuck_out_tongue_winking_eye: :thumbsup: :rage: :confused:
2562,1393630946843267077,Elon really ended the bull market singlehandedly,:wink: :stuck_out_tongue_winking_eye: :joy: :thumbsup: :smile:
2563,1393630308709380097,"It sounds stupid but an IOTA-DOGE bridge might actually be genius.  As innovative as Elon Musk is, he won't solve blockchain sustainability over night.  DOGE on the Tangle would allow Musk to save face and publicly position the Tangle as superior in the crypto space. https://t.co/RWE8RXuiBb",:thumbsup: :wink: :rage: :angry: :stuck_out_tongue_winking_eye:
2564,1393630084951576578,It could happen. @elonmusk https://t.co/YXIgJEz4CM,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :smile: :rage:
2565,1393629895758999556,"We all only exist as simulations in Elon Musk’s dreaming brain. Once Neuralink creates a direct feedback loop between Elon’s dream avatar and Elon’s brain, the universe will become self aware, and the world will end",:wink: :stuck_out_tongue_winking_eye: :smile: :thumbsup: :confused:
2566,1393626977534369794,remember when bitcoiners were arguing that elon was only shilling doge earlier this year to signal in a humoristic way that tesla is buying bitcoin  lolololol no brains whatsoever,:wink: :stuck_out_tongue_winking_eye: :thumbsup: :rage: :angry:
2567,1393625561063247873,Cardano doesn't care what Elon Musk thinks of bitcoin. 📈,:stuck_out_tongue_winking_eye: :wink: :thumbsup: :smile: :rage:
2568,1393625405169438722,Hey @elonmusk are you familiar with $SOS &amp; their utilization of sustainable hydropower energy to energize their mining operations? $BTC $ETH,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :joy: :sunglasses:
2569,1393622065463300096,$BTC - A BIT LOWER THAN I EXPECTED (THANKS TO ELON MUDAKOVICH) BUT IM CALLING THE BOTTOM HERE!!!! https://t.co/01hzYhddzC https://t.co/okdAelMnWK,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :smile: :facepunch:
2570,1393621628454686722,"1/ I’m terrible at predictions. Simply terrible. Atrocious, even.  That said, if I was @elonmusk (who confirmed that he had been talking to #dogecoin developers since 2019)… https://t.co/oXxRfkPTxm",:wink: :thumbsup: :stuck_out_tongue_winking_eye: :confused: :smile:
2571,1393621395066834944,I can't wait until they light this tonight! @IonArtInc @elonmusk Starbase looks amazing 🤩 https://t.co/6IWDo9MDjw,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :smile: :rage:
2572,1393620970745876487,Working with @elonmusk to end the bull market. Potentially promising.,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :smile: :joy:
2573,1393620394016452616,Fill in the blank:  Elon Musk is ______,:wink: :thumbsup: :sunglasses: :stuck_out_tongue_winking_eye: :joy:
2574,1393616420387364865,Elon Musk is a genius https://t.co/eSFTcE8VLN,:joy: :wink: :stuck_out_tongue_winking_eye: :see_no_evil: :flushed:
2575,1393614905484455939,"Elon Musk’s SpaceX will launch the DOGE-1 moon mission in the first quarter of 2022, with the company accepting the meme-inspired cryptocurrency as payment. https://t.co/x1cZJ04mv3 https://t.co/3p8qRdV4Sz",:wink: :thumbsup: :stuck_out_tongue_winking_eye: :smile: :joy:
2576,1393614875105140740,Hot take: Bitcoin survived @elonmusk’s centralization attempt unscathed.   Dogecoin failed miserably  Elon proved another facet of Bitcoin’s utility on accident,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :rage: :angry:
2577,1393614402407092231,"@elonmusk here is one simple way, how to make your doge-dream real! Don't fix a broken thing - just mint your $DOGE as asset on $ADA network! 100% eco friendly and with common sense. 🤡",:wink: :thumbsup: :angry: :rage: :confused:
2578,1393607942419722246,"Well many of you Dm me wat #meme coin I am holding now , it’s high risk high reward but some coin interests me and I m holding  #DYOR  $SafeMoon $kabosu $bishu  $shih $kishu $elon $bhiba   Wat r u holding and why ?",:wink: :thumbsup: :sunglasses: :stuck_out_tongue_winking_eye: :smile:
2579,1393604652810203140,"@BMT094 @elonmusk @Tesla @JosephVVallace @SawyerMerritt @WholeMarsBlog @Kristennetten Yes, but I don’t think they will launch their own crypto.  I think a crypto needs to be perceived as neutral to be widely accepted, even if the entity that created it no longer controls it. I could be wrong.",
2580,1393604201138245634,I just used Shit coins profits to hold more #FREECOIN  @THE_FREE_COIN @elonmusk #ETH #BSC #TRX #Bep20 #Erc20 #trc20 https://t.co/GUfTmQbPoL,:thumbsup: :wink: :sunglasses: :stuck_out_tongue_winking_eye: :smile:
2581,1393603605760983041,"100$ in POODL TOKENS GIVEAWAY!🐩  I will give away 100$ worth of $POODL tokens. To participate you need to comment, like and retweet this post!  Announcing Winner at Sunday 8:00 UTC.  #btc   #eth #elon #elonmusk #doge $shib  #dogecoin #Dogecoinarmy #SAFEMOON #dogefather #Binance https://t.co/FNlSdbCZOi",:thumbsup: :muscle: :sunglasses: :wink: :sparkles:
2582,1393602920751550465,"#Bitcoin demonetizes war/hate; will even work for those who’ve been warring/hating for centuries   The sooner mid-east goes on the Bitcoin standard; sooner we’ll see peace.   PS: Bitcoin uses less than 1/10 of 1% of global energy output of 160,000 TWs   @elonmusk is lying (again) https://t.co/lE36q7jpKS https://t.co/CIrnSswaiP",:rage: :angry: :confused: :thumbsup: :cry:
2583,1393599362148753409,I'm extremely uneasy seeing angry tweets like that blaming the down move on Elon.  Space is soy https://t.co/5RH8d6WVy9,:wink: :confused: :thumbsup: :stuck_out_tongue_winking_eye: :rage:
2584,1393597591863058435,You just imagine say Elon musk see this thing like this 😹 https://t.co/Jw3kySswyP,:joy: :wink: :stuck_out_tongue_winking_eye: :smile: :eyes:
2585,1393595604878647300,"#DOGE has the best branding in crypto  Cute dogs, fun community, and great memes are a big part of it  But when @ElonMusk said that #Dogecoin was ""The People's Crypto"", it was game over  There's no competing with that kind of branding",:wink: :thumbsup: :stuck_out_tongue_winking_eye: :smile: :joy:
2586,1393594690612600834,Why would anyone invest in something that a carnival barker like Elon Musk could sway with a single tweet?,:wink: :thumbsup: :joy: :neutral_face: :skull:
2587,1393593999739396097,Did @elonmusk accelerate alt season? Might of been his plan for the “people”. #Safemoon,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :smile: :joy:
2588,1393593328940294147,"Some advice for @elonmusk &amp; @Tesla.  You should just accept stablecoins &amp; remove yourself from promoting one coin or the other. Anyone with Bitcoin or an altcoin can swap to Stable if they wanted to buy a car that way.  And re: CO2, add an extra % for carbon offset. Done.",
2589,1393593163697344517,@elonmusk is buying #xrp  Prove me wrong 🤩😍🥰,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :smile: :joy:
2590,1393589259744038921,HAHAHA! That Tweet from Elon is becoming clearer now. @DrJoeAbah Think I predicted what was going to happen  and it has not even been a week! A major Bitcoin Miner just announced they will be buying Emissions Credits! Guess who the largest seller is? TESLA!!,:thumbsup: :wink: :smile: :rage: :stuck_out_tongue_winking_eye:
2591,1393587658262261761,"Smart Money Accumulates Chainlink At Astronomical Rate Leaving Crypto Exchanges In Shortage Of $Link.   While every1 is distract by: Elon - $Doge Coin Buterin Vitalik  - #ETH rug pull, justifying outrageous fees $ADA - Price Action Manipulation Bitcoin #BTC - Elon Musk Dumping",:wink: :stuck_out_tongue_winking_eye: :thumbsup: :smile: :eyes:
2592,1393586841249619973,"🚨Breaking News🚨  @elonmusk has created his own coin called #Muskcoin  Features: - 21 Billion Max Supply - 5 Mining Algorithms - PoW, UTXO - Multi-Layers so it has the capability for Digital Assets, NFTs, Digital Identification and more! - 40x faster than Bitcoin  #BreakingNews",:wink: :stuck_out_tongue_winking_eye: :thumbsup: :flushed: :smile:
2593,1393586137541840906,"How is it possible to order a Model Y today and take delivery in as soon as 4 weeks, if Tesla already sold out for the quarter a few weeks ago?  I am beginning to think that Elon Musk may not be the most honest person. https://t.co/22ydJXkkgG",:wink: :stuck_out_tongue_winking_eye: :confused: :rage: :thumbsup:
2594,1393585293702336518,Elon Musk is the new John McAfee,:thumbsup: :clap: :muscle: :blue_heart: :raised_hands:
2595,1393582827355230211,"#Bitcoin is so new and disruptive, not even the richest man @elonmusk understands it...  YOU ARE STILL EARLY!",:wink: :thumbsup: :stuck_out_tongue_winking_eye: :rage: :joy:
2596,1393582791141429248,Good morning to every crypto trader waiting patiently for @elonmusk to tweet his next eco friendly coin of choice 📈,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :joy: :sunglasses:
2597,1393582641551712256,Elon Musk never said he's a fan of proof of stake and never said he agrees or is friend with Morgan Stanley which hinted ETH as the new standard the night of Tesla announcement. He merely said he's working with dogecoin devs towards a new possibly promising tech.  Makes you think,
2598,1393582377516118029,Must be Elon Musk buying #XRP 🚀,:wink: :stuck_out_tongue_winking_eye: :thumbsup: :joy: :sunglasses:
2599,1393582180723568643,It’s a miracle to see all those people on social media cancelling the purchase of a Tesla that they never actually reserved.  Praise Elon 🙏,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :rage: :smile:
2600,1393581938183528453,*Elon Musk shifts crypto romance to #DOGE after withdrawing support for #Bitcoin - https://t.co/NT5tmgnfo7  #Dogecoin #BTC https://t.co/tK9Cq63fwr,:wink: :stuck_out_tongue_winking_eye: :thumbsup: :joy: :sunglasses:
2601,1393581820269277197,"wait...so Elon is actively working with #doge devs to ""ironically"" make #dogecoin a legit currency and much more...+ Coinbase said they are listing doge in coming weeks...and people are selling? https://t.co/2D3mrKZcGA",:wink: :stuck_out_tongue_winking_eye: :thumbsup: :joy: :smile:
2602,1393581500134739972,Is Elon working with Cardano devs to improve system transaction efficiency?   Potentially promising?,:wink: :stuck_out_tongue_winking_eye: :thumbsup: :smile: :joy:
2603,1393581392848695298,Took a punt yesterday and went for the greener Crypto currencies. One is up 20% and the other 12%.  Imagine if I'd have put some decent wedge on that.   This time next year I'll look in the mirror and see the female Elon Musk 😬,:wink: :thumbsup: :smile: :stuck_out_tongue_winking_eye: :blush:
2604,1393580150214692865,Which actor? 🤔  #elonmusk #elonmuskmemes #cinema #movie #film #rvcjmovies @elonmusk https://t.co/txuk1RdKTg,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :sunglasses: :smile:
2605,1393580012951855104,Elon Musk buying $XRP 💹,:wink: :stuck_out_tongue_winking_eye: :thumbsup: :joy: :smile:
2606,1393579214973120517,"I think my child is now too smart for me to manage. Will probably have to give him up for adoption by a more brilliant human.   No, Elon, I said brilliant, not weirdos.",:joy: :wink: :stuck_out_tongue_winking_eye: :facepunch: :angry:
2607,1393578619759325187,"""We gotta become multiplanetary &amp; right now only way to do that is by rockets that burn fuel. We do have a long-term plan of sustainability of rocket flights by generating propellant using wind &amp; solar energy ... If there was some other way to do that now we would"" — @elonmusk https://t.co/ntsjBst2Af",:wink: :thumbsup: :stuck_out_tongue_winking_eye: :rage: :smile:
2608,1393577151102849032,🛒 BUY BACK TIME! 🛒  50 Tweets about #KaiInu in the next hour and we will do another Buy back of 10 BNB!   Comment why you love #KaiInu and add some hashtags with it ! Example:  $SHIB $ELON $KISHU $AKITA $HOKK $KEANU #DogeCoinTo1Dollar #DogecoinRise #BSCGem #bsc,:thumbsup: :wink: :sunglasses: :facepunch: :muscle:
2609,1393576905111080963,"WATCH: Billionaire Elon Musk and cryptocurrency aficionado asked his 54 million followers on Twitter ‘Do you want Tesla to accept Doge?,’ referring to a digital currency worth roughly 48 cents with no real world use https://t.co/A62zOMANYn https://t.co/ShC0Wb0cz7",:wink: :stuck_out_tongue_winking_eye: :joy: :expressionless: :neutral_face:
2610,1393576692560564226,what do u think.. what or who is Elon..?  • new McAfee • a whitehat • a psyop • an actor • a clone • fake AI • cabal • • •  🧐,:wink: :stuck_out_tongue_winking_eye: :thumbsup: :joy: :sunglasses:
2611,1393573531116523520,"When @ElonMusk/@Tesla announces you can buy a Tesla with Doge, which model and color do you want? Do you want long range or performance? Do you want the full self driving capability?",:wink: :thumbsup: :stuck_out_tongue_winking_eye: :sunglasses: :smile:
2612,1393571868632883202,"@100trillionUSD Drop was nothing to do with Elon all these plebs shouting about it, it was expected see halving tracker on twitter https://t.co/g71J09nyGB",
2613,1393571407708184582,Elon Musk’s name gets dragged because a dumb b*tch got scammed online...   Who is the real victim in this situation?   https://t.co/JM7jNYIv90,:wink: :rage: :thumbsup: :angry: :stuck_out_tongue_winking_eye:
2614,1393569920772935682,Elon bad.  Michael good.  #bitcoin https://t.co/qthqoPMiek,:wink: :thumbsup: :smile: :stuck_out_tongue_winking_eye: :confused:
2615,1393568441051795462,If Elon really has been working with $DOGE developers since 2019 and spent the last year pumping it on Twitter I foresee much bigger problems with the #SEC.  Sucks for $TSLA investors bc that could be catastrophic for the share price.,
2616,1393563519883350017,"~3 years ago, @elonmusk ran a Twitter poll that got 681K votes.  That’s the population of America’s 22nd most populous city: El Paso, TX.  ~3 days ago, @elonmusk ran a poll that got &gt;3.9M votes.  That’s the population of America’s 2nd most populous city: Los Angeles, CA. 🤔 https://t.co/Dj1qnyK1Am",:wink: :thumbsup: :stuck_out_tongue_winking_eye: :smile: :confused:
